Country,Date,Confirmed,Deaths,Recovered
Italy,2020-4-13,3153,566,1224
Italy,2020-4-14,2972,602,1695
Italy,2020-4-15,2667,578,962
Italy,2020-4-16,3786,525,2072
Italy,2020-4-17,3493,575,2563
Italy,2020-4-18,3491,482,2200
Italy,2020-4-19,3047,433,2128
Italy,2020-4-20,2256,454,1822
Italy,2020-4-21,2729,534,2723
Italy,2020-4-22,3370,437,2943
Jamaica,2020-1-22,0,0,0
Jamaica,2020-1-23,0,0,0
Jamaica,2020-1-24,0,0,0
Jamaica,2020-1-25,0,0,0
Jamaica,2020-1-26,0,0,0
Jamaica,2020-1-27,0,0,0
Jamaica,2020-1-28,0,0,0
Jamaica,2020-1-29,0,0,0
Jamaica,2020-1-30,0,0,0
Jamaica,2020-1-31,0,0,0
Jamaica,2020-2-1,0,0,0
Jamaica,2020-2-2,0,0,0
Jamaica,2020-2-3,0,0,0
Jamaica,2020-2-4,0,0,0
Jamaica,2020-2-5,0,0,0
Jamaica,2020-2-6,0,0,0
Jamaica,2020-2-7,0,0,0
Jamaica,2020-2-8,0,0,0
Jamaica,2020-2-9,0,0,0
Jamaica,2020-2-10,0,0,0
Jamaica,2020-2-11,0,0,0
Jamaica,2020-2-12,0,0,0
Jamaica,2020-2-13,0,0,0
Jamaica,2020-2-14,0,0,0
Jamaica,2020-2-15,0,0,0
Jamaica,2020-2-16,0,0,0
Jamaica,2020-2-17,0,0,0
Jamaica,2020-2-18,0,0,0
Jamaica,2020-2-19,0,0,0
Jamaica,2020-2-20,0,0,0
Jamaica,2020-2-21,0,0,0
Jamaica,2020-2-22,0,0,0
Jamaica,2020-2-23,0,0,0
Jamaica,2020-2-24,0,0,0
Jamaica,2020-2-25,0,0,0
Jamaica,2020-2-26,0,0,0
Jamaica,2020-2-27,0,0,0
Jamaica,2020-2-28,0,0,0
Jamaica,2020-2-29,0,0,0
Jamaica,2020-3-1,0,0,0
Jamaica,2020-3-2,0,0,0
Jamaica,2020-3-3,0,0,0
Jamaica,2020-3-4,0,0,0
Jamaica,2020-3-5,0,0,0
Jamaica,2020-3-6,0,0,0
Jamaica,2020-3-7,0,0,0
Jamaica,2020-3-8,0,0,0
Jamaica,2020-3-9,0,0,0
Jamaica,2020-3-10,0,0,0
Jamaica,2020-3-11,1,0,0
Jamaica,2020-3-12,1,0,0
Jamaica,2020-3-13,6,0,0
Jamaica,2020-3-14,0,0,0
Jamaica,2020-3-15,2,0,0
Jamaica,2020-3-16,0,0,2
Jamaica,2020-3-17,2,0,0
Jamaica,2020-3-18,1,0,0
Jamaica,2020-3-19,2,1,0
Jamaica,2020-3-20,1,0,0
Jamaica,2020-3-21,0,0,0
Jamaica,2020-3-22,3,0,0
Jamaica,2020-3-23,0,0,0
Jamaica,2020-3-24,2,0,0
Jamaica,2020-3-25,5,0,0
Jamaica,2020-3-26,0,0,0
Jamaica,2020-3-27,0,0,0
Jamaica,2020-3-28,4,0,0
Jamaica,2020-3-29,2,0,0
Jamaica,2020-3-30,4,0,0
Jamaica,2020-3-31,0,0,0
Jamaica,2020-4-1,8,2,0
Jamaica,2020-4-2,3,0,0
Jamaica,2020-4-3,0,0,0
Jamaica,2020-4-4,6,0,5
Jamaica,2020-4-5,5,0,1
Jamaica,2020-4-6,0,0,0
Jamaica,2020-4-7,5,0,0
Jamaica,2020-4-8,0,1,2
Jamaica,2020-4-9,0,0,2
Jamaica,2020-4-10,0,0,1
Jamaica,2020-4-11,2,0,0
Jamaica,2020-4-12,4,0,0
Jamaica,2020-4-13,4,0,6
Jamaica,2020-4-14,0,0,0
Jamaica,2020-4-15,52,1,2
Jamaica,2020-4-16,18,0,0
Jamaica,2020-4-17,0,0,4
Jamaica,2020-4-18,20,0,0
Jamaica,2020-4-19,10,0,2
Jamaica,2020-4-20,50,0,0
Jamaica,2020-4-21,0,1,0
Jamaica,2020-4-22,10,0,0
Japan,2020-1-22,2,0,0
Japan,2020-1-23,0,0,0
Japan,2020-1-24,0,0,0
Japan,2020-1-25,0,0,0
Japan,2020-1-26,2,0,1
Japan,2020-1-27,0,0,0
Japan,2020-1-28,3,0,0
Japan,2020-1-29,0,0,0
Japan,2020-1-30,4,0,0
Japan,2020-1-31,4,0,0
Japan,2020-2-1,5,0,0
Japan,2020-2-2,0,0,0
Japan,2020-2-3,0,0,0
Japan,2020-2-4,2,0,0
Japan,2020-2-5,0,0,0
Japan,2020-2-6,0,0,0
Japan,2020-2-7,3,0,0
Japan,2020-2-8,0,0,0
Japan,2020-2-9,1,0,0
Japan,2020-2-10,0,0,3
Japan,2020-2-11,0,0,5
Japan,2020-2-12,2,0,0
Japan,2020-2-13,0,1,0
Japan,2020-2-14,1,0,0
Japan,2020-2-15,14,0,3
Japan,2020-2-16,16,0,0
Japan,2020-2-17,7,0,0
Japan,2020-2-18,8,0,1
Japan,2020-2-19,10,0,5
Japan,2020-2-20,10,0,0
Japan,2020-2-21,11,0,4
Japan,2020-2-22,17,0,0
Japan,2020-2-23,25,0,0
Japan,2020-2-24,12,0,0
Japan,2020-2-25,11,0,0
Japan,2020-2-26,19,1,0
Japan,2020-2-27,25,2,0
Japan,2020-2-28,14,0,0
Japan,2020-2-29,13,1,10
Japan,2020-3-1,15,1,0
Japan,2020-3-2,18,0,0
Japan,2020-3-3,19,0,11
Japan,2020-3-4,38,0,0
Japan,2020-3-5,29,0,0
Japan,2020-3-6,60,0,3
Japan,2020-3-7,41,0,30
Japan,2020-3-8,41,0,0
Japan,2020-3-9,9,4,0
Japan,2020-3-10,70,0,25
Japan,2020-3-11,58,5,17
Japan,2020-3-12,0,1,0
Japan,2020-3-13,62,3,0
Japan,2020-3-14,72,3,0
Japan,2020-3-15,66,0,0
Japan,2020-3-16,0,5,26
Japan,2020-3-17,39,2,0
Japan,2020-3-18,11,0,0
Japan,2020-3-19,35,0,6
Japan,2020-3-20,39,4,41
Japan,2020-3-21,44,2,41
Japan,2020-3-22,94,6,3
Japan,2020-3-23,27,1,0
Japan,2020-3-24,65,1,50
Japan,2020-3-25,114,2,25
Japan,2020-3-26,80,2,49
Japan,2020-3-27,81,2,13
Japan,2020-3-28,225,3,32
Japan,2020-3-29,173,2,20
Japan,2020-3-30,0,0,0
Japan,2020-3-31,87,2,0
Japan,2020-4-1,225,1,48
Japan,2020-4-2,317,5,0
Japan,2020-4-3,122,1,42
Japan,2020-4-4,522,14,0
Japan,2020-4-5,0,0,0
Japan,2020-4-6,515,8,61
Japan,2020-4-7,252,7,17
Japan,2020-4-8,351,1,30
Japan,2020-4-9,410,1,10
Japan,2020-4-10,863,5,53
Japan,2020-4-11,475,0,77
Japan,2020-4-12,743,9,0
Japan,2020-4-13,622,15,22
Japan,2020-4-14,275,20,15
Japan,2020-4-15,455,3,54
Japan,2020-4-16,526,32,48
Japan,2020-4-17,1161,12,34
Japan,2020-4-18,509,32,134
Japan,2020-4-19,501,14,90
Japan,2020-4-20,0,0,0
Japan,2020-4-21,338,27,80
Japan,2020-4-22,377,18,117
Jordan,2020-1-22,0,0,0
Jordan,2020-1-23,0,0,0
Jordan,2020-1-24,0,0,0
Jordan,2020-1-25,0,0,0
Jordan,2020-1-26,0,0,0
Jordan,2020-1-27,0,0,0
Jordan,2020-1-28,0,0,0
Jordan,2020-1-29,0,0,0
Jordan,2020-1-30,0,0,0
Jordan,2020-1-31,0,0,0
Jordan,2020-2-1,0,0,0
Jordan,2020-2-2,0,0,0
Jordan,2020-2-3,0,0,0
Jordan,2020-2-4,0,0,0
Jordan,2020-2-5,0,0,0
Jordan,2020-2-6,0,0,0
Jordan,2020-2-7,0,0,0
Jordan,2020-2-8,0,0,0
Jordan,2020-2-9,0,0,0
Jordan,2020-2-10,0,0,0
Jordan,2020-2-11,0,0,0
Jordan,2020-2-12,0,0,0
Jordan,2020-2-13,0,0,0
Jordan,2020-2-14,0,0,0
Jordan,2020-2-15,0,0,0
Jordan,2020-2-16,0,0,0
Jordan,2020-2-17,0,0,0
Jordan,2020-2-18,0,0,0
Jordan,2020-2-19,0,0,0
Jordan,2020-2-20,0,0,0
Jordan,2020-2-21,0,0,0
Jordan,2020-2-22,0,0,0
Jordan,2020-2-23,0,0,0
Jordan,2020-2-24,0,0,0
Jordan,2020-2-25,0,0,0
Jordan,2020-2-26,0,0,0
Jordan,2020-2-27,0,0,0
Jordan,2020-2-28,0,0,0
Jordan,2020-2-29,0,0,0
Jordan,2020-3-1,0,0,0
Jordan,2020-3-2,0,0,0
Jordan,2020-3-3,1,0,0
Jordan,2020-3-4,0,0,0
Jordan,2020-3-5,0,0,0
Jordan,2020-3-6,0,0,0
Jordan,2020-3-7,0,0,0
Jordan,2020-3-8,0,0,0
Jordan,2020-3-9,0,0,0
Jordan,2020-3-10,0,0,0
Jordan,2020-3-11,0,0,0
Jordan,2020-3-12,0,0,0
Jordan,2020-3-13,0,0,1
Jordan,2020-3-14,0,0,0
Jordan,2020-3-15,7,0,0
Jordan,2020-3-16,9,0,0
Jordan,2020-3-17,17,0,0
Jordan,2020-3-18,18,0,0
Jordan,2020-3-19,17,0,0
Jordan,2020-3-20,16,0,0
Jordan,2020-3-21,0,0,0
Jordan,2020-3-22,27,0,0
Jordan,2020-3-23,15,0,0
Jordan,2020-3-24,27,0,0
Jordan,2020-3-25,18,0,0
Jordan,2020-3-26,40,0,0
Jordan,2020-3-27,23,1,17
Jordan,2020-3-28,11,0,0
Jordan,2020-3-29,13,2,0
Jordan,2020-3-30,9,2,8
Jordan,2020-3-31,6,0,4
Jordan,2020-4-1,4,0,6
Jordan,2020-4-2,21,0,9
Jordan,2020-4-3,11,0,13
Jordan,2020-4-4,13,0,16
Jordan,2020-4-5,22,0,36
Jordan,2020-4-6,4,1,16
Jordan,2020-4-7,4,0,12
Jordan,2020-4-8,5,0,12
Jordan,2020-4-9,14,1,11
Jordan,2020-4-10,0,0,9
Jordan,2020-4-11,9,0,7
Jordan,2020-4-12,8,0,24
Jordan,2020-4-13,2,0,14
Jordan,2020-4-14,6,0,20
Jordan,2020-4-15,4,0,15
Jordan,2020-4-16,1,0,9
Jordan,2020-4-17,5,0,6
Jordan,2020-4-18,6,0,4
Jordan,2020-4-19,4,0,7
Jordan,2020-4-20,8,0,6
Jordan,2020-4-21,3,0,15
Jordan,2020-4-22,7,0,18
Kazakhstan,2020-1-22,0,0,0
Kazakhstan,2020-1-23,0,0,0
Kazakhstan,2020-1-24,0,0,0
Kazakhstan,2020-1-25,0,0,0
Kazakhstan,2020-1-26,0,0,0
Kazakhstan,2020-1-27,0,0,0
Kazakhstan,2020-1-28,0,0,0
Kazakhstan,2020-1-29,0,0,0
Kazakhstan,2020-1-30,0,0,0
Kazakhstan,2020-1-31,0,0,0
Kazakhstan,2020-2-1,0,0,0
Kazakhstan,2020-2-2,0,0,0
Kazakhstan,2020-2-3,0,0,0
Kazakhstan,2020-2-4,0,0,0
Kazakhstan,2020-2-5,0,0,0
Kazakhstan,2020-2-6,0,0,0
Kazakhstan,2020-2-7,0,0,0
Kazakhstan,2020-2-8,0,0,0
Kazakhstan,2020-2-9,0,0,0
Kazakhstan,2020-2-10,0,0,0
Kazakhstan,2020-2-11,0,0,0
Kazakhstan,2020-2-12,0,0,0
Kazakhstan,2020-2-13,0,0,0
Kazakhstan,2020-2-14,0,0,0
Kazakhstan,2020-2-15,0,0,0
Kazakhstan,2020-2-16,0,0,0
Kazakhstan,2020-2-17,0,0,0
Kazakhstan,2020-2-18,0,0,0
Kazakhstan,2020-2-19,0,0,0
Kazakhstan,2020-2-20,0,0,0
Kazakhstan,2020-2-21,0,0,0
Kazakhstan,2020-2-22,0,0,0
Kazakhstan,2020-2-23,0,0,0
Kazakhstan,2020-2-24,0,0,0
Kazakhstan,2020-2-25,0,0,0
Kazakhstan,2020-2-26,0,0,0
Kazakhstan,2020-2-27,0,0,0
Kazakhstan,2020-2-28,0,0,0
Kazakhstan,2020-2-29,0,0,0
Kazakhstan,2020-3-1,0,0,0
Kazakhstan,2020-3-2,0,0,0
Kazakhstan,2020-3-3,0,0,0
Kazakhstan,2020-3-4,0,0,0
Kazakhstan,2020-3-5,0,0,0
Kazakhstan,2020-3-6,0,0,0
Kazakhstan,2020-3-7,0,0,0
Kazakhstan,2020-3-8,0,0,0
Kazakhstan,2020-3-9,0,0,0
Kazakhstan,2020-3-10,0,0,0
Kazakhstan,2020-3-11,0,0,0
Kazakhstan,2020-3-12,0,0,0
Kazakhstan,2020-3-13,4,0,0
Kazakhstan,2020-3-14,2,0,0
Kazakhstan,2020-3-15,3,0,0
Kazakhstan,2020-3-16,1,0,0
Kazakhstan,2020-3-17,23,0,0
Kazakhstan,2020-3-18,2,0,0
Kazakhstan,2020-3-19,9,0,0
Kazakhstan,2020-3-20,5,3,0
Kazakhstan,2020-3-21,4,-3,0
Kazakhstan,2020-3-22,7,0,0
Kazakhstan,2020-3-23,2,0,0
Kazakhstan,2020-3-24,10,0,0
Kazakhstan,2020-3-25,9,0,0
Kazakhstan,2020-3-26,30,1,2
Kazakhstan,2020-3-27,39,0,1
Kazakhstan,2020-3-28,78,0,13
Kazakhstan,2020-3-29,56,0,4
Kazakhstan,2020-3-30,18,0,1
Kazakhstan,2020-3-31,41,1,3
Kazakhstan,2020-4-1,37,1,2
Kazakhstan,2020-4-2,55,0,1
Kazakhstan,2020-4-3,29,3,2
Kazakhstan,2020-4-4,67,-1,7
Kazakhstan,2020-4-5,53,1,6
Kazakhstan,2020-4-6,78,0,4
Kazakhstan,2020-4-7,35,0,5
Kazakhstan,2020-4-8,30,1,3
Kazakhstan,2020-4-9,54,1,6
Kazakhstan,2020-4-10,31,2,4
Kazakhstan,2020-4-11,53,0,17
Kazakhstan,2020-4-12,86,0,18
Kazakhstan,2020-4-13,140,2,39
Kazakhstan,2020-4-14,141,2,65
Kazakhstan,2020-4-15,63,2,37
Kazakhstan,2020-4-16,107,1,37
Kazakhstan,2020-4-17,144,0,70
Kazakhstan,2020-4-18,69,0,30
Kazakhstan,2020-4-19,61,0,23
Kazakhstan,2020-4-20,176,2,47
Kazakhstan,2020-4-21,143,0,42
Kazakhstan,2020-4-22,140,0,26
Kenya,2020-1-22,0,0,0
Kenya,2020-1-23,0,0,0
Kenya,2020-1-24,0,0,0
Kenya,2020-1-25,0,0,0
Kenya,2020-1-26,0,0,0
Kenya,2020-1-27,0,0,0
Kenya,2020-1-28,0,0,0
Kenya,2020-1-29,0,0,0
Kenya,2020-1-30,0,0,0
Kenya,2020-1-31,0,0,0
Kenya,2020-2-1,0,0,0
Kenya,2020-2-2,0,0,0
Kenya,2020-2-3,0,0,0
Kenya,2020-2-4,0,0,0
Kenya,2020-2-5,0,0,0
Kenya,2020-2-6,0,0,0
Kenya,2020-2-7,0,0,0
Kenya,2020-2-8,0,0,0
Kenya,2020-2-9,0,0,0
Kenya,2020-2-10,0,0,0
Kenya,2020-2-11,0,0,0
Kenya,2020-2-12,0,0,0
Kenya,2020-2-13,0,0,0
Kenya,2020-2-14,0,0,0
Kenya,2020-2-15,0,0,0
Kenya,2020-2-16,0,0,0
Kenya,2020-2-17,0,0,0
Kenya,2020-2-18,0,0,0
Kenya,2020-2-19,0,0,0
Kenya,2020-2-20,0,0,0
Kenya,2020-2-21,0,0,0
Kenya,2020-2-22,0,0,0
Kenya,2020-2-23,0,0,0
Kenya,2020-2-24,0,0,0
Kenya,2020-2-25,0,0,0
Kenya,2020-2-26,0,0,0
Kenya,2020-2-27,0,0,0
Kenya,2020-2-28,0,0,0
Kenya,2020-2-29,0,0,0
Kenya,2020-3-1,0,0,0
Kenya,2020-3-2,0,0,0
Kenya,2020-3-3,0,0,0
Kenya,2020-3-4,0,0,0
Kenya,2020-3-5,0,0,0
Kenya,2020-3-6,0,0,0
Kenya,2020-3-7,0,0,0
Kenya,2020-3-8,0,0,0
Kenya,2020-3-9,0,0,0
Kenya,2020-3-10,0,0,0
Kenya,2020-3-11,0,0,0
Kenya,2020-3-12,0,0,0
Kenya,2020-3-13,1,0,0
Kenya,2020-3-14,0,0,0
Kenya,2020-3-15,2,0,0
Kenya,2020-3-16,0,0,0
Kenya,2020-3-17,0,0,0
Kenya,2020-3-18,0,0,0
Kenya,2020-3-19,4,0,0
Kenya,2020-3-20,0,0,0
Kenya,2020-3-21,0,0,0
Kenya,2020-3-22,8,0,0
Kenya,2020-3-23,1,0,0
Kenya,2020-3-24,9,0,0
Kenya,2020-3-25,3,0,1
Kenya,2020-3-26,3,1,0
Kenya,2020-3-27,0,0,0
Kenya,2020-3-28,7,0,0
Kenya,2020-3-29,4,0,0
Kenya,2020-3-30,8,0,0
Kenya,2020-3-31,9,0,0
Kenya,2020-4-1,22,0,2
Kenya,2020-4-2,29,2,1
Kenya,2020-4-3,12,1,0
Kenya,2020-4-4,4,0,0
Kenya,2020-4-5,16,0,0
Kenya,2020-4-6,16,2,0
Kenya,2020-4-7,14,0,3
Kenya,2020-4-8,7,0,2
Kenya,2020-4-9,5,1,3
Kenya,2020-4-10,5,0,10
Kenya,2020-4-11,2,0,2
Kenya,2020-4-12,6,1,1
Kenya,2020-4-13,11,1,15
Kenya,2020-4-14,8,0,1
Kenya,2020-4-15,9,1,12
Kenya,2020-4-16,9,1,0
Kenya,2020-4-17,12,0,0
Kenya,2020-4-18,16,1,7
Kenya,2020-4-19,8,2,7
Kenya,2020-4-20,11,0,2
Kenya,2020-4-21,15,0,5
Kenya,2020-4-22,7,0,0
"Korea, South",2020-1-22,1,0,0
"Korea, South",2020-1-23,0,0,0
"Korea, South",2020-1-24,1,0,0
"Korea, South",2020-1-25,0,0,0
"Korea, South",2020-1-26,1,0,0
"Korea, South",2020-1-27,1,0,0
"Korea, South",2020-1-28,0,0,0
"Korea, South",2020-1-29,0,0,0
"Korea, South",2020-1-30,0,0,0
"Korea, South",2020-1-31,7,0,0
"Korea, South",2020-2-1,1,0,0
"Korea, South",2020-2-2,3,0,0
"Korea, South",2020-2-3,0,0,0
"Korea, South",2020-2-4,1,0,0
"Korea, South",2020-2-5,3,0,0
"Korea, South",2020-2-6,4,0,0
"Korea, South",2020-2-7,1,0,1
"Korea, South",2020-2-8,0,0,0
"Korea, South",2020-2-9,1,0,2
"Korea, South",2020-2-10,2,0,0
"Korea, South",2020-2-11,1,0,0
"Korea, South",2020-2-12,0,0,4
"Korea, South",2020-2-13,0,0,0
"Korea, South",2020-2-14,0,0,0
"Korea, South",2020-2-15,0,0,2
"Korea, South",2020-2-16,1,0,0
"Korea, South",2020-2-17,1,0,1
"Korea, South",2020-2-18,1,0,2
"Korea, South",2020-2-19,0,0,0
"Korea, South",2020-2-20,73,1,4
"Korea, South",2020-2-21,100,1,0
"Korea, South",2020-2-22,229,0,0
"Korea, South",2020-2-23,169,4,2
"Korea, South",2020-2-24,231,2,0
"Korea, South",2020-2-25,144,2,4
"Korea, South",2020-2-26,284,2,0
"Korea, South",2020-2-27,505,1,0
"Korea, South",2020-2-28,571,0,0
"Korea, South",2020-2-29,813,3,5
"Korea, South",2020-3-1,586,1,3
"Korea, South",2020-3-2,599,11,0
"Korea, South",2020-3-3,851,0,0
"Korea, South",2020-3-4,435,7,11
"Korea, South",2020-3-5,467,0,0
"Korea, South",2020-3-6,505,7,94
"Korea, South",2020-3-7,448,2,0
"Korea, South",2020-3-8,273,6,-17
"Korea, South",2020-3-9,164,3,0
"Korea, South",2020-3-10,35,1,129
"Korea, South",2020-3-11,242,6,41
"Korea, South",2020-3-12,114,6,45
"Korea, South",2020-3-13,110,0,177
"Korea, South",2020-3-14,107,6,0
"Korea, South",2020-3-15,76,3,0
"Korea, South",2020-3-16,74,0,627
"Korea, South",2020-3-17,84,6,270
"Korea, South",2020-3-18,93,3,133
"Korea, South",2020-3-19,152,7,0
"Korea, South",2020-3-20,87,3,0
"Korea, South",2020-3-21,147,8,0
"Korea, South",2020-3-22,162,9,1369
"Korea, South",2020-3-23,0,0,0
"Korea, South",2020-3-24,76,9,598
"Korea, South",2020-3-25,100,6,223
"Korea, South",2020-3-26,104,5,414
"Korea, South",2020-3-27,91,8,384
"Korea, South",2020-3-28,146,5,283
"Korea, South",2020-3-29,105,8,222
"Korea, South",2020-3-30,78,6,195
"Korea, South",2020-3-31,125,4,180
"Korea, South",2020-4-1,101,3,159
"Korea, South",2020-4-2,89,4,261
"Korea, South",2020-4-3,86,5,193
"Korea, South",2020-4-4,94,3,304
"Korea, South",2020-4-5,81,6,138
"Korea, South",2020-4-6,47,3,135
"Korea, South",2020-4-7,47,6,96
"Korea, South",2020-4-8,53,8,82
"Korea, South",2020-4-9,39,4,197
"Korea, South",2020-4-10,27,4,144
"Korea, South",2020-4-11,30,3,126
"Korea, South",2020-4-12,32,3,125
"Korea, South",2020-4-13,25,3,79
"Korea, South",2020-4-14,27,5,87
"Korea, South",2020-4-15,27,3,82
"Korea, South",2020-4-16,22,4,141
"Korea, South",2020-4-17,22,1,72
"Korea, South",2020-4-18,18,2,108
"Korea, South",2020-4-19,8,2,105
"Korea, South",2020-4-20,13,2,72
"Korea, South",2020-4-21,9,1,99
"Korea, South",2020-4-22,11,1,64
Kuwait,2020-1-22,0,0,0
Kuwait,2020-1-23,0,0,0
Kuwait,2020-1-24,0,0,0
Kuwait,2020-1-25,0,0,0
Kuwait,2020-1-26,0,0,0
Kuwait,2020-1-27,0,0,0
Kuwait,2020-1-28,0,0,0
Kuwait,2020-1-29,0,0,0
Kuwait,2020-1-30,0,0,0
Kuwait,2020-1-31,0,0,0
Kuwait,2020-2-1,0,0,0
Kuwait,2020-2-2,0,0,0
Kuwait,2020-2-3,0,0,0
Kuwait,2020-2-4,0,0,0
Kuwait,2020-2-5,0,0,0
Kuwait,2020-2-6,0,0,0
Kuwait,2020-2-7,0,0,0
Kuwait,2020-2-8,0,0,0
Kuwait,2020-2-9,0,0,0
Kuwait,2020-2-10,0,0,0
Kuwait,2020-2-11,0,0,0
Kuwait,2020-2-12,0,0,0
Kuwait,2020-2-13,0,0,0
Kuwait,2020-2-14,0,0,0
Kuwait,2020-2-15,0,0,0
Kuwait,2020-2-16,0,0,0
Kuwait,2020-2-17,0,0,0
Kuwait,2020-2-18,0,0,0
Kuwait,2020-2-19,0,0,0
Kuwait,2020-2-20,0,0,0
Kuwait,2020-2-21,0,0,0
Kuwait,2020-2-22,0,0,0
Kuwait,2020-2-23,0,0,0
Kuwait,2020-2-24,1,0,0
Kuwait,2020-2-25,10,0,0
Kuwait,2020-2-26,15,0,0
Kuwait,2020-2-27,17,0,0
Kuwait,2020-2-28,2,0,0
Kuwait,2020-2-29,0,0,0
Kuwait,2020-3-1,0,0,0
Kuwait,2020-3-2,11,0,0
Kuwait,2020-3-3,0,0,0
Kuwait,2020-3-4,0,0,0
Kuwait,2020-3-5,2,0,0
Kuwait,2020-3-6,0,0,0
Kuwait,2020-3-7,3,0,0
Kuwait,2020-3-8,3,0,1
Kuwait,2020-3-9,0,0,0
Kuwait,2020-3-10,5,0,0
Kuwait,2020-3-11,3,0,1
Kuwait,2020-3-12,8,0,3
Kuwait,2020-3-13,0,0,0
Kuwait,2020-3-14,24,0,0
Kuwait,2020-3-15,8,0,0
Kuwait,2020-3-16,11,0,4
Kuwait,2020-3-17,7,0,0
Kuwait,2020-3-18,12,0,6
Kuwait,2020-3-19,6,0,3
Kuwait,2020-3-20,11,0,0
Kuwait,2020-3-21,17,0,9
Kuwait,2020-3-22,12,0,0
Kuwait,2020-3-23,1,0,0
Kuwait,2020-3-24,2,0,12
Kuwait,2020-3-25,4,0,4
Kuwait,2020-3-26,13,0,6
Kuwait,2020-3-27,17,0,8
Kuwait,2020-3-28,10,0,7
Kuwait,2020-3-29,20,0,3
Kuwait,2020-3-30,11,0,5
Kuwait,2020-3-31,23,0,1
Kuwait,2020-4-1,28,0,7
Kuwait,2020-4-2,25,0,1
Kuwait,2020-4-3,75,0,1
Kuwait,2020-4-4,62,1,11
Kuwait,2020-4-5,77,0,6
Kuwait,2020-4-6,109,0,4
Kuwait,2020-4-7,78,0,2
Kuwait,2020-4-8,112,0,6
Kuwait,2020-4-9,55,0,0
Kuwait,2020-4-10,83,0,12
Kuwait,2020-4-11,161,0,10
Kuwait,2020-4-12,80,0,9
Kuwait,2020-4-13,66,1,8
Kuwait,2020-4-14,55,1,26
Kuwait,2020-4-15,50,0,30
Kuwait,2020-4-16,119,0,19
Kuwait,2020-4-17,134,2,33
Kuwait,2020-4-18,93,1,22
Kuwait,2020-4-19,164,1,25
Kuwait,2020-4-20,80,2,62
Kuwait,2020-4-21,85,2,45
Kuwait,2020-4-22,168,2,31
Kyrgyzstan,2020-1-22,0,0,0
Kyrgyzstan,2020-1-23,0,0,0
Kyrgyzstan,2020-1-24,0,0,0
Kyrgyzstan,2020-1-25,0,0,0
Kyrgyzstan,2020-1-26,0,0,0
Kyrgyzstan,2020-1-27,0,0,0
Kyrgyzstan,2020-1-28,0,0,0
Kyrgyzstan,2020-1-29,0,0,0
Kyrgyzstan,2020-1-30,0,0,0
Kyrgyzstan,2020-1-31,0,0,0
Kyrgyzstan,2020-2-1,0,0,0
Kyrgyzstan,2020-2-2,0,0,0
Kyrgyzstan,2020-2-3,0,0,0
Kyrgyzstan,2020-2-4,0,0,0
Kyrgyzstan,2020-2-5,0,0,0
Kyrgyzstan,2020-2-6,0,0,0
Kyrgyzstan,2020-2-7,0,0,0
Kyrgyzstan,2020-2-8,0,0,0
Kyrgyzstan,2020-2-9,0,0,0
Kyrgyzstan,2020-2-10,0,0,0
Kyrgyzstan,2020-2-11,0,0,0
Kyrgyzstan,2020-2-12,0,0,0
Kyrgyzstan,2020-2-13,0,0,0
Kyrgyzstan,2020-2-14,0,0,0
Kyrgyzstan,2020-2-15,0,0,0
Kyrgyzstan,2020-2-16,0,0,0
Kyrgyzstan,2020-2-17,0,0,0
Kyrgyzstan,2020-2-18,0,0,0
Kyrgyzstan,2020-2-19,0,0,0
Kyrgyzstan,2020-2-20,0,0,0
Kyrgyzstan,2020-2-21,0,0,0
Kyrgyzstan,2020-2-22,0,0,0
Kyrgyzstan,2020-2-23,0,0,0
Kyrgyzstan,2020-2-24,0,0,0
Kyrgyzstan,2020-2-25,0,0,0
Kyrgyzstan,2020-2-26,0,0,0
Kyrgyzstan,2020-2-27,0,0,0
Kyrgyzstan,2020-2-28,0,0,0
Kyrgyzstan,2020-2-29,0,0,0
Kyrgyzstan,2020-3-1,0,0,0
Kyrgyzstan,2020-3-2,0,0,0
Kyrgyzstan,2020-3-3,0,0,0
Kyrgyzstan,2020-3-4,0,0,0
Kyrgyzstan,2020-3-5,0,0,0
Kyrgyzstan,2020-3-6,0,0,0
Kyrgyzstan,2020-3-7,0,0,0
Kyrgyzstan,2020-3-8,0,0,0
Kyrgyzstan,2020-3-9,0,0,0
Kyrgyzstan,2020-3-10,0,0,0
Kyrgyzstan,2020-3-11,0,0,0
Kyrgyzstan,2020-3-12,0,0,0
Kyrgyzstan,2020-3-13,0,0,0
Kyrgyzstan,2020-3-14,0,0,0
Kyrgyzstan,2020-3-15,0,0,0
Kyrgyzstan,2020-3-16,0,0,0
Kyrgyzstan,2020-3-17,0,0,0
Kyrgyzstan,2020-3-18,3,0,0
Kyrgyzstan,2020-3-19,0,0,0
Kyrgyzstan,2020-3-20,3,0,0
Kyrgyzstan,2020-3-21,8,0,0
Kyrgyzstan,2020-3-22,0,0,0
Kyrgyzstan,2020-3-23,2,0,0
Kyrgyzstan,2020-3-24,26,0,0
Kyrgyzstan,2020-3-25,2,0,0
Kyrgyzstan,2020-3-26,0,0,0
Kyrgyzstan,2020-3-27,14,0,0
Kyrgyzstan,2020-3-28,0,0,0
Kyrgyzstan,2020-3-29,26,0,0
Kyrgyzstan,2020-3-30,10,0,3
Kyrgyzstan,2020-3-31,13,0,0
Kyrgyzstan,2020-4-1,4,0,0
